	dim	walk	num_walk	p	q	score	std
5814	128.0	20.0	5.0	1.75	1.75	0.6391269841269841	0.2817637038946846
5815	128.0	20.0	5.0	2.0	1.75	0.728015873015873	0.2218670773233379
5816	128.0	20.0	5.0	0.25	2.0	0.6581746031746032	0.3030981475107352
5817	128.0	20.0	5.0	0.5	2.0	0.7391269841269841	0.20387591325866497
5818	128.0	20.0	5.0	0.75	2.0	0.7581746031746032	0.22412845957066402
5819	128.0	20.0	5.0	1.0	2.0	0.6391269841269841	0.2817637038946846
5820	128.0	20.0	5.0	1.25	2.0	0.728015873015873	0.2218670773233379
5821	128.0	20.0	5.0	1.5	2.0	0.7613492063492063	0.23480854522366282
5822	128.0	20.0	5.0	1.75	2.0	0.6391269841269841	0.2817637038946846
5823	128.0	20.0	5.0	2.0	2.0	0.6803968253968253	0.205838210395093
5824	128.0	20.0	10.0	0.25	0.25	0.6946825396825396	0.20271340574250357
5825	128.0	20.0	10.0	0.5	0.25	0.7137301587301588	0.22683479658842173
5826	128.0	20.0	10.0	0.75	0.25	0.728015873015873	0.2218670773233379
5827	128.0	20.0	10.0	1.0	0.25	0.728015873015873	0.2218670773233379
5828	128.0	20.0	10.0	1.25	0.25	0.6613492063492064	0.3120975715700047
5829	128.0	20.0	10.0	1.5	0.25	0.6915079365079364	0.24081150335092494
5830	128.0	20.0	10.0	1.75	0.25	0.728015873015873	0.2218670773233379
5831	128.0	20.0	10.0	2.0	0.25	0.6946825396825396	0.20271340574250357
5832	128.0	20.0	10.0	0.25	0.5	0.5946825396825396	0.2646303701471787
5833	128.0	20.0	10.0	0.5	0.5	0.6391269841269841	0.2817637038946846
5834	128.0	20.0	10.0	0.75	0.5	0.7724603174603175	0.21618209957433304
5835	128.0	20.0	10.0	1.0	0.5	0.628015873015873	0.29125276754594903
5836	128.0	20.0	10.0	1.25	0.5	0.7391269841269841	0.20387591325866497
5837	128.0	20.0	10.0	1.5	0.5	0.7391269841269841	0.20387591325866497
5838	128.0	20.0	10.0	1.75	0.5	0.728015873015873	0.2218670773233379
5839	128.0	20.0	10.0	2.0	0.5	0.7248412698412698	0.21002826778275743
5840	128.0	20.0	10.0	0.25	0.75	0.7248412698412698	0.21002826778275743
5841	128.0	20.0	10.0	0.5	0.75	0.6724603174603174	0.3020376858414035
5842	128.0	20.0	10.0	0.75	0.75	0.728015873015873	0.2218670773233379
5843	128.0	20.0	10.0	1.0	0.75	0.728015873015873	0.2218670773233379
5844	128.0	20.0	10.0	1.25	0.75	0.628015873015873	0.29125276754594903
5845	128.0	20.0	10.0	1.5	0.75	0.728015873015873	0.2218670773233379
5846	128.0	20.0	10.0	1.75	0.75	0.728015873015873	0.2218670773233379
5847	128.0	20.0	10.0	2.0	0.75	0.7391269841269841	0.20387591325866497
5848	128.0	20.0	10.0	0.25	1.0	0.6391269841269841	0.2817637038946846
5849	128.0	20.0	10.0	0.5	1.0	0.728015873015873	0.2218670773233379
5850	128.0	20.0	10.0	0.75	1.0	0.628015873015873	0.29125276754594903
5851	128.0	20.0	10.0	1.0	1.0	0.7613492063492063	0.23480854522366282
5852	128.0	20.0	10.0	1.25	1.0	0.5724603174603174	0.2669726254057696
5853	128.0	20.0	10.0	1.5	1.0	0.728015873015873	0.2218670773233379
5854	128.0	20.0	10.0	1.75	1.0	0.6946825396825396	0.20271340574250357
5855	128.0	20.0	10.0	2.0	1.0	0.728015873015873	0.2218670773233379
5856	128.0	20.0	10.0	0.25	1.25	0.728015873015873	0.2218670773233379
5857	128.0	20.0	10.0	0.5	1.25	0.6946825396825396	0.20271340574250357
5858	128.0	20.0	10.0	0.75	1.25	0.6946825396825396	0.20271340574250357
5859	128.0	20.0	10.0	1.0	1.25	0.7724603174603175	0.21618209957433304
5860	128.0	20.0	10.0	1.25	1.25	0.6057936507936508	0.2556023939133795
5861	128.0	20.0	10.0	1.5	1.25	0.6613492063492064	0.2301313749479843
5862	128.0	20.0	10.0	1.75	1.25	0.728015873015873	0.2218670773233379
5863	128.0	20.0	10.0	2.0	1.25	0.6946825396825396	0.20271340574250357
5864	128.0	20.0	10.0	0.25	1.5	0.728015873015873	0.2218670773233379
5865	128.0	20.0	10.0	0.5	1.5	0.7391269841269841	0.20387591325866497
5866	128.0	20.0	10.0	0.75	1.5	0.6724603174603174	0.2162922079594776
5867	128.0	20.0	10.0	1.0	1.5	0.728015873015873	0.2218670773233379
5868	128.0	20.0	10.0	1.25	1.5	0.628015873015873	0.29125276754594903
5869	128.0	20.0	10.0	1.5	1.5	0.6946825396825396	0.20271340574250357
5870	128.0	20.0	10.0	1.75	1.5	0.7057936507936508	0.18486171484523314
5871	128.0	20.0	10.0	2.0	1.5	0.6946825396825396	0.20271340574250357
5872	128.0	20.0	10.0	0.25	1.75	0.728015873015873	0.2218670773233379
5873	128.0	20.0	10.0	0.5	1.75	0.628015873015873	0.29125276754594903
5874	128.0	20.0	10.0	0.75	1.75	0.7057936507936508	0.18486171484523314
5875	128.0	20.0	10.0	1.0	1.75	0.7057936507936508	0.23747857974508463
5876	128.0	20.0	10.0	1.25	1.75	0.628015873015873	0.29125276754594903
5877	128.0	20.0	10.0	1.5	1.75	0.7391269841269841	0.20387591325866497
5878	128.0	20.0	10.0	1.75	1.75	0.7057936507936508	0.18486171484523314
5879	128.0	20.0	10.0	2.0	1.75	0.628015873015873	0.29125276754594903
5880	128.0	20.0	10.0	0.25	2.0	0.628015873015873	0.29125276754594903
5881	128.0	20.0	10.0	0.5	2.0	0.7057936507936508	0.18486171484523314
5882	128.0	20.0	10.0	0.75	2.0	0.5581746031746031	0.2627907213257645
5883	128.0	20.0	10.0	1.0	2.0	0.7248412698412698	0.21002826778275743
5884	128.0	20.0	10.0	1.25	2.0	0.7248412698412698	0.21002826778275743
5885	128.0	20.0	10.0	1.5	2.0	0.628015873015873	0.29125276754594903
5886	128.0	20.0	10.0	1.75	2.0	0.6137301587301588	0.2901724602531095
5887	128.0	20.0	10.0	2.0	2.0	0.6724603174603174	0.3020376858414035
5888	128.0	20.0	15.0	0.25	0.25	0.628015873015873	0.29125276754594903
5889	128.0	20.0	15.0	0.5	0.25	0.728015873015873	0.2218670773233379
5890	128.0	20.0	15.0	0.75	0.25	0.6057936507936508	0.2556023939133795
5891	128.0	20.0	15.0	1.0	0.25	0.6946825396825396	0.20271340574250357
5892	128.0	20.0	15.0	1.25	0.25	0.6613492063492064	0.2301313749479843
5893	128.0	20.0	15.0	1.5	0.25	0.747063492063492	0.24148800965212439
5894	128.0	20.0	15.0	1.75	0.25	0.747063492063492	0.24148800965212439
5895	128.0	20.0	15.0	2.0	0.25	0.728015873015873	0.2218670773233379
5896	128.0	20.0	15.0	0.25	0.5	0.5946825396825396	0.2646303701471787
5897	128.0	20.0	15.0	0.5	0.5	0.7391269841269841	0.20387591325866497
5898	128.0	20.0	15.0	0.75	0.5	0.6946825396825396	0.20271340574250357
5899	128.0	20.0	15.0	1.0	0.5	0.7248412698412698	0.21002826778275743
5900	128.0	20.0	15.0	1.25	0.5	0.7391269841269841	0.20387591325866497
5901	128.0	20.0	15.0	1.5	0.5	0.7391269841269841	0.20387591325866497
5902	128.0	20.0	15.0	1.75	0.5	0.547063492063492	0.269624574522978
5903	128.0	20.0	15.0	2.0	0.5	0.728015873015873	0.2218670773233379
5904	128.0	20.0	15.0	0.25	0.75	0.6391269841269841	0.2817637038946846
5905	128.0	20.0	15.0	0.5	0.75	0.7248412698412698	0.21002826778275743
5906	128.0	20.0	15.0	0.75	0.75	0.728015873015873	0.2218670773233379
5907	128.0	20.0	15.0	1.0	0.75	0.628015873015873	0.29125276754594903
5908	128.0	20.0	15.0	1.25	0.75	0.7391269841269841	0.20387591325866497
5909	128.0	20.0	15.0	1.5	0.75	0.647063492063492	0.3126166297854977
5910	128.0	20.0	15.0	1.75	0.75	0.728015873015873	0.2218670773233379
5911	128.0	20.0	15.0	2.0	0.75	0.6946825396825396	0.20271340574250357
5912	128.0	20.0	15.0	0.25	1.0	0.628015873015873	0.29125276754594903
5913	128.0	20.0	15.0	0.5	1.0	0.7137301587301588	0.22683479658842173
5914	128.0	20.0	15.0	0.75	1.0	0.6391269841269841	0.2817637038946846
5915	128.0	20.0	15.0	1.0	1.0	0.6946825396825396	0.20271340574250357
5916	128.0	20.0	15.0	1.25	1.0	0.728015873015873	0.2218670773233379
5917	128.0	20.0	15.0	1.5	1.0	0.7391269841269841	0.20387591325866497
5918	128.0	20.0	15.0	1.75	1.0	0.7391269841269841	0.20387591325866497
5919	128.0	20.0	15.0	2.0	1.0	0.728015873015873	0.2218670773233379
5920	128.0	20.0	15.0	0.25	1.25	0.6391269841269841	0.2817637038946846
5921	128.0	20.0	15.0	0.5	1.25	0.7248412698412698	0.21002826778275743
5922	128.0	20.0	15.0	0.75	1.25	0.7057936507936508	0.18486171484523314
5923	128.0	20.0	15.0	1.0	1.25	0.7391269841269841	0.20387591325866497
5924	128.0	20.0	15.0	1.25	1.25	0.628015873015873	0.29125276754594903
5925	128.0	20.0	15.0	1.5	1.25	0.6391269841269841	0.2817637038946846
5926	128.0	20.0	15.0	1.75	1.25	0.628015873015873	0.29125276754594903
5927	128.0	20.0	15.0	2.0	1.25	0.7137301587301588	0.22683479658842173
5928	128.0	20.0	15.0	0.25	1.5	0.728015873015873	0.2218670773233379
5929	128.0	20.0	15.0	0.5	1.5	0.616904761904762	0.25071529065154824
5930	128.0	20.0	15.0	0.75	1.5	0.6803968253968253	0.205838210395093
5931	128.0	20.0	15.0	1.0	1.5	0.7391269841269841	0.20387591325866497
5932	128.0	20.0	15.0	1.25	1.5	0.7057936507936508	0.18486171484523314
5933	128.0	20.0	15.0	1.5	1.5	0.7137301587301588	0.22683479658842173
5934	128.0	20.0	15.0	1.75	1.5	0.6391269841269841	0.2817637038946846
5935	128.0	20.0	15.0	2.0	1.5	0.6137301587301588	0.2901724602531095
5936	128.0	20.0	15.0	0.25	1.75	0.6137301587301588	0.2901724602531095
5937	128.0	20.0	15.0	0.5	1.75	0.728015873015873	0.2218670773233379
5938	128.0	20.0	15.0	0.75	1.75	0.5946825396825396	0.2646303701471787
5939	128.0	20.0	15.0	1.0	1.75	0.6057936507936508	0.2556023939133795
5940	128.0	20.0	15.0	1.25	1.75	0.5946825396825396	0.2646303701471787
5941	128.0	20.0	15.0	1.5	1.75	0.6803968253968253	0.205838210395093
5942	128.0	20.0	15.0	1.75	1.75	0.6248412698412699	0.28121189028218496
5943	128.0	20.0	15.0	2.0	1.75	0.6946825396825396	0.20271340574250357
5944	128.0	20.0	15.0	0.25	2.0	0.7613492063492063	0.23480854522366282
5945	128.0	20.0	15.0	0.5	2.0	0.7391269841269841	0.20387591325866497
5946	128.0	20.0	15.0	0.75	2.0	0.628015873015873	0.29125276754594903
5947	128.0	20.0	15.0	1.0	2.0	0.7391269841269841	0.20387591325866497
5948	128.0	20.0	15.0	1.25	2.0	0.7613492063492063	0.23480854522366282
5949	128.0	20.0	15.0	1.5	2.0	0.728015873015873	0.2218670773233379
5950	128.0	20.0	15.0	1.75	2.0	0.7391269841269841	0.20387591325866497
5951	128.0	20.0	15.0	2.0	2.0	0.7724603174603175	0.21618209957433304
5952	128.0	20.0	20.0	0.25	0.25	0.6137301587301588	0.2901724602531095
5953	128.0	20.0	20.0	0.5	0.25	0.7391269841269841	0.20387591325866497
5954	128.0	20.0	20.0	0.75	0.25	0.7137301587301588	0.22683479658842173
5955	128.0	20.0	20.0	1.0	0.25	0.6613492063492064	0.3120975715700047
5956	128.0	20.0	20.0	1.25	0.25	0.7613492063492063	0.23480854522366282
5957	128.0	20.0	20.0	1.5	0.25	0.528015873015873	0.316909055103115
5958	128.0	20.0	20.0	1.75	0.25	0.747063492063492	0.24148800965212439
5959	128.0	20.0	20.0	2.0	0.25	0.628015873015873	0.29125276754594903
5960	128.0	20.0	20.0	0.25	0.5	0.728015873015873	0.2218670773233379
5961	128.0	20.0	20.0	0.5	0.5	0.728015873015873	0.2218670773233379
5962	128.0	20.0	20.0	0.75	0.5	0.6946825396825396	0.25162461542930786
5963	128.0	20.0	20.0	1.0	0.5	0.7057936507936508	0.23747857974508463
5964	128.0	20.0	20.0	1.25	0.5	0.7613492063492063	0.23480854522366282
5965	128.0	20.0	20.0	1.5	0.5	0.628015873015873	0.29125276754594903
5966	128.0	20.0	20.0	1.75	0.5	0.728015873015873	0.2218670773233379
5967	128.0	20.0	20.0	2.0	0.5	0.5946825396825396	0.2646303701471787
5968	128.0	20.0	20.0	0.25	0.75	0.6391269841269841	0.2817637038946846
5969	128.0	20.0	20.0	0.5	0.75	0.7391269841269841	0.20387591325866497
5970	128.0	20.0	20.0	0.75	0.75	0.7391269841269841	0.20387591325866497
5971	128.0	20.0	20.0	1.0	0.75	0.6915079365079364	0.18912418651222354
5972	128.0	20.0	20.0	1.25	0.75	0.728015873015873	0.2218670773233379
5973	128.0	20.0	20.0	1.5	0.75	0.6724603174603174	0.3020376858414035
5974	128.0	20.0	20.0	1.75	0.75	0.6391269841269841	0.2817637038946846
5975	128.0	20.0	20.0	2.0	0.75	0.7391269841269841	0.20387591325866497
5976	128.0	20.0	20.0	0.25	1.0	0.628015873015873	0.29125276754594903
5977	128.0	20.0	20.0	0.5	1.0	0.728015873015873	0.2218670773233379
5978	128.0	20.0	20.0	0.75	1.0	0.728015873015873	0.2218670773233379
5979	128.0	20.0	20.0	1.0	1.0	0.6391269841269841	0.2817637038946846
5980	128.0	20.0	20.0	1.25	1.0	0.728015873015873	0.2218670773233379
5981	128.0	20.0	20.0	1.5	1.0	0.7391269841269841	0.20387591325866497
5982	128.0	20.0	20.0	1.75	1.0	0.628015873015873	0.29125276754594903
5983	128.0	20.0	20.0	2.0	1.0	0.628015873015873	0.29125276754594903
5984	128.0	20.0	20.0	0.25	1.25	0.728015873015873	0.2218670773233379
5985	128.0	20.0	20.0	0.5	1.25	0.628015873015873	0.29125276754594903
5986	128.0	20.0	20.0	0.75	1.25	0.628015873015873	0.29125276754594903
5987	128.0	20.0	20.0	1.0	1.25	0.628015873015873	0.29125276754594903
5988	128.0	20.0	20.0	1.25	1.25	0.5915079365079364	0.25311962631431334
5989	128.0	20.0	20.0	1.5	1.25	0.728015873015873	0.2218670773233379
5990	128.0	20.0	20.0	1.75	1.25	0.728015873015873	0.2218670773233379
5991	128.0	20.0	20.0	2.0	1.25	0.6248412698412699	0.28121189028218496
5992	128.0	20.0	20.0	0.25	1.5	0.6724603174603174	0.2162922079594776
5993	128.0	20.0	20.0	0.5	1.5	0.5915079365079364	0.2937546041302499
5994	128.0	20.0	20.0	0.75	1.5	0.628015873015873	0.29125276754594903
5995	128.0	20.0	20.0	1.0	1.5	0.6391269841269841	0.2817637038946846
5996	128.0	20.0	20.0	1.25	1.5	0.628015873015873	0.29125276754594903
5997	128.0	20.0	20.0	1.5	1.5	0.6391269841269841	0.2817637038946846
5998	128.0	20.0	20.0	1.75	1.5	0.628015873015873	0.29125276754594903
5999	128.0	20.0	20.0	2.0	1.5	0.6803968253968253	0.2541487577795272
6000	128.0	20.0	20.0	0.25	1.75	0.7613492063492063	0.23480854522366282
6001	128.0	20.0	20.0	0.5	1.75	0.5248412698412699	0.3066730852297501
6002	128.0	20.0	20.0	0.75	1.75	0.628015873015873	0.29125276754594903
6003	128.0	20.0	20.0	1.0	1.75	0.7248412698412698	0.21002826778275743
6004	128.0	20.0	20.0	1.25	1.75	0.728015873015873	0.2218670773233379
6005	128.0	20.0	20.0	1.5	1.75	0.6613492063492064	0.3120975715700047
6006	128.0	20.0	20.0	1.75	1.75	0.628015873015873	0.29125276754594903
6007	128.0	20.0	20.0	2.0	1.75	0.728015873015873	0.2218670773233379
6008	128.0	20.0	20.0	0.25	2.0	0.647063492063492	0.3126166297854977
6009	128.0	20.0	20.0	0.5	2.0	0.6391269841269841	0.2817637038946846
6010	128.0	20.0	20.0	0.75	2.0	0.628015873015873	0.29125276754594903
6011	128.0	20.0	20.0	1.0	2.0	0.6137301587301588	0.2901724602531095
6012	128.0	20.0	20.0	1.25	2.0	0.6724603174603174	0.2162922079594776
6013	128.0	20.0	20.0	1.5	2.0	0.5946825396825396	0.2646303701471787
6014	128.0	20.0	20.0	1.75	2.0	0.7724603174603175	0.21618209957433304
6015	128.0	20.0	20.0	2.0	2.0	0.628015873015873	0.29125276754594903
6016	128.0	20.0	30.0	0.25	0.25	0.7137301587301588	0.22683479658842173
6017	128.0	20.0	30.0	0.5	0.25	0.6057936507936508	0.29589661369551473
6018	128.0	20.0	30.0	0.75	0.25	0.5946825396825396	0.3037292462481264
6019	128.0	20.0	30.0	1.0	0.25	0.7248412698412698	0.21002826778275743
6020	128.0	20.0	30.0	1.25	0.25	0.7724603174603175	0.21618209957433304
6021	128.0	20.0	30.0	1.5	0.25	0.7137301587301588	0.22683479658842173
6022	128.0	20.0	30.0	1.75	0.25	0.7613492063492063	0.23480854522366282
6023	128.0	20.0	30.0	2.0	0.25	0.6803968253968253	0.2541487577795272
6024	128.0	20.0	30.0	0.25	0.5	0.6391269841269841	0.2817637038946846
6025	128.0	20.0	30.0	0.5	0.5	0.628015873015873	0.29125276754594903
6026	128.0	20.0	30.0	0.75	0.5	0.6057936507936508	0.29589661369551473
6027	128.0	20.0	30.0	1.0	0.5	0.6946825396825396	0.25162461542930786
6028	128.0	20.0	30.0	1.25	0.5	0.6137301587301588	0.2901724602531095
6029	128.0	20.0	30.0	1.5	0.5	0.728015873015873	0.2218670773233379
6030	128.0	20.0	30.0	1.75	0.5	0.7137301587301588	0.22683479658842173
6031	128.0	20.0	30.0	2.0	0.5	0.728015873015873	0.2218670773233379
6032	128.0	20.0	30.0	0.25	0.75	0.728015873015873	0.2218670773233379
6033	128.0	20.0	30.0	0.5	0.75	0.6613492063492064	0.3120975715700047
6034	128.0	20.0	30.0	0.75	0.75	0.6613492063492064	0.3120975715700047
6035	128.0	20.0	30.0	1.0	0.75	0.7137301587301588	0.22683479658842173
6036	128.0	20.0	30.0	1.25	0.75	0.6613492063492064	0.3120975715700047
6037	128.0	20.0	30.0	1.5	0.75	0.628015873015873	0.29125276754594903
6038	128.0	20.0	30.0	1.75	0.75	0.6137301587301588	0.2901724602531095
6039	128.0	20.0	30.0	2.0	0.75	0.5613492063492063	0.2742814084207878
6040	128.0	20.0	30.0	0.25	1.0	0.7391269841269841	0.20387591325866497
6041	128.0	20.0	30.0	0.5	1.0	0.628015873015873	0.29125276754594903
6042	128.0	20.0	30.0	0.75	1.0	0.728015873015873	0.2218670773233379
6043	128.0	20.0	30.0	1.0	1.0	0.728015873015873	0.2218670773233379
6044	128.0	20.0	30.0	1.25	1.0	0.6391269841269841	0.2817637038946846
6045	128.0	20.0	30.0	1.5	1.0	0.6946825396825396	0.20271340574250357
6046	128.0	20.0	30.0	1.75	1.0	0.6391269841269841	0.2817637038946846
6047	128.0	20.0	30.0	2.0	1.0	0.5248412698412699	0.3066730852297501
6048	128.0	20.0	30.0	0.25	1.25	0.628015873015873	0.29125276754594903
6049	128.0	20.0	30.0	0.5	1.25	0.6137301587301588	0.2901724602531095
6050	128.0	20.0	30.0	0.75	1.25	0.5946825396825396	0.3037292462481264
6051	128.0	20.0	30.0	1.0	1.25	0.6137301587301588	0.2901724602531095
6052	128.0	20.0	30.0	1.25	1.25	0.728015873015873	0.2218670773233379
6053	128.0	20.0	30.0	1.5	1.25	0.6137301587301588	0.2901724602531095
6054	128.0	20.0	30.0	1.75	1.25	0.5946825396825396	0.2646303701471787
6055	128.0	20.0	30.0	2.0	1.25	0.7248412698412698	0.21002826778275743
6056	128.0	20.0	30.0	0.25	1.5	0.5724603174603174	0.34017470094128666
6057	128.0	20.0	30.0	0.5	1.5	0.728015873015873	0.2218670773233379
6058	128.0	20.0	30.0	0.75	1.5	0.7391269841269841	0.20387591325866497
6059	128.0	20.0	30.0	1.0	1.5	0.6137301587301588	0.2901724602531095
6060	128.0	20.0	30.0	1.25	1.5	0.7613492063492063	0.23480854522366282
6061	128.0	20.0	30.0	1.5	1.5	0.6248412698412699	0.28121189028218496
6062	128.0	20.0	30.0	1.75	1.5	0.628015873015873	0.29125276754594903
6063	128.0	20.0	30.0	2.0	1.5	0.6391269841269841	0.2817637038946846
6064	128.0	20.0	30.0	0.25	1.75	0.7248412698412698	0.21002826778275743
6065	128.0	20.0	30.0	0.5	1.75	0.747063492063492	0.24148800965212439
6066	128.0	20.0	30.0	0.75	1.75	0.7724603174603175	0.21618209957433304
6067	128.0	20.0	30.0	1.0	1.75	0.7137301587301588	0.22683479658842173
6068	128.0	20.0	30.0	1.25	1.75	0.628015873015873	0.29125276754594903
6069	128.0	20.0	30.0	1.5	1.75	0.7248412698412698	0.21002826778275743
6070	128.0	20.0	30.0	1.75	1.75	0.528015873015873	0.316909055103115
6071	128.0	20.0	30.0	2.0	1.75	0.7613492063492063	0.23480854522366282
6072	128.0	20.0	30.0	0.25	2.0	0.6391269841269841	0.2817637038946846
6073	128.0	20.0	30.0	0.5	2.0	0.628015873015873	0.29125276754594903
6074	128.0	20.0	30.0	0.75	2.0	0.5946825396825396	0.2646303701471787
6075	128.0	20.0	30.0	1.0	2.0	0.628015873015873	0.29125276754594903
6076	128.0	20.0	30.0	1.25	2.0	0.6137301587301588	0.2901724602531095
6077	128.0	20.0	30.0	1.5	2.0	0.628015873015873	0.29125276754594903
6078	128.0	20.0	30.0	1.75	2.0	0.628015873015873	0.29125276754594903
6079	128.0	20.0	30.0	2.0	2.0	0.6613492063492064	0.3120975715700047
6080	128.0	30.0	5.0	0.25	0.25	0.728015873015873	0.2218670773233379
6081	128.0	30.0	5.0	0.5	0.25	0.7613492063492063	0.23480854522366282
6082	128.0	30.0	5.0	0.75	0.25	0.7391269841269841	0.20387591325866497
6083	128.0	30.0	5.0	1.0	0.25	0.747063492063492	0.24148800965212439
6084	128.0	30.0	5.0	1.25	0.25	0.6391269841269841	0.2817637038946846
6085	128.0	30.0	5.0	1.5	0.25	0.7391269841269841	0.20387591325866497
6086	128.0	30.0	5.0	1.75	0.25	0.7248412698412698	0.21002826778275743
6087	128.0	30.0	5.0	2.0	0.25	0.7137301587301588	0.22683479658842173
6088	128.0	30.0	5.0	0.25	0.5	0.728015873015873	0.2218670773233379
6089	128.0	30.0	5.0	0.5	0.5	0.6915079365079364	0.18912418651222354
6090	128.0	30.0	5.0	0.75	0.5	0.628015873015873	0.29125276754594903
6091	128.0	30.0	5.0	1.0	0.5	0.7391269841269841	0.20387591325866497
6092	128.0	30.0	5.0	1.25	0.5	0.7391269841269841	0.20387591325866497
6093	128.0	30.0	5.0	1.5	0.5	0.6613492063492064	0.2301313749479843
6094	128.0	30.0	5.0	1.75	0.5	0.7057936507936508	0.18486171484523314
6095	128.0	30.0	5.0	2.0	0.5	0.7391269841269841	0.20387591325866497
6096	128.0	30.0	5.0	0.25	0.75	0.7391269841269841	0.20387591325866497
6097	128.0	30.0	5.0	0.5	0.75	0.7724603174603175	0.21618209957433304
6098	128.0	30.0	5.0	0.75	0.75	0.6946825396825396	0.20271340574250357
6099	128.0	30.0	5.0	1.0	0.75	0.7613492063492063	0.23480854522366282
6100	128.0	30.0	5.0	1.25	0.75	0.7137301587301588	0.22683479658842173
6101	128.0	30.0	5.0	1.5	0.75	0.628015873015873	0.29125276754594903
6102	128.0	30.0	5.0	1.75	0.75	0.7057936507936508	0.18486171484523314
6103	128.0	30.0	5.0	2.0	0.75	0.7248412698412698	0.21002826778275743
6104	128.0	30.0	5.0	0.25	1.0	0.6613492063492064	0.2301313749479843
6105	128.0	30.0	5.0	0.5	1.0	0.7613492063492063	0.23480854522366282
6106	128.0	30.0	5.0	0.75	1.0	0.5946825396825396	0.2646303701471787
6107	128.0	30.0	5.0	1.0	1.0	0.6613492063492064	0.2301313749479843
6108	128.0	30.0	5.0	1.25	1.0	0.7391269841269841	0.20387591325866497
6109	128.0	30.0	5.0	1.5	1.0	0.5946825396825396	0.2646303701471787
6110	128.0	30.0	5.0	1.75	1.0	0.528015873015873	0.316909055103115
6111	128.0	30.0	5.0	2.0	1.0	0.6946825396825396	0.20271340574250357
6112	128.0	30.0	5.0	0.25	1.25	0.6915079365079364	0.24081150335092494
6113	128.0	30.0	5.0	0.5	1.25	0.7391269841269841	0.20387591325866497
6114	128.0	30.0	5.0	0.75	1.25	0.6946825396825396	0.20271340574250357
6115	128.0	30.0	5.0	1.0	1.25	0.5946825396825396	0.2646303701471787
6116	128.0	30.0	5.0	1.25	1.25	0.7391269841269841	0.20387591325866497
6117	128.0	30.0	5.0	1.5	1.25	0.6391269841269841	0.2817637038946846
6118	128.0	30.0	5.0	1.75	1.25	0.628015873015873	0.29125276754594903
6119	128.0	30.0	5.0	2.0	1.25	0.6391269841269841	0.2817637038946846
6120	128.0	30.0	5.0	0.25	1.5	0.7057936507936508	0.23747857974508463
6121	128.0	30.0	5.0	0.5	1.5	0.5946825396825396	0.2646303701471787
6122	128.0	30.0	5.0	0.75	1.5	0.6613492063492064	0.3120975715700047
6123	128.0	30.0	5.0	1.0	1.5	0.6946825396825396	0.20271340574250357
6124	128.0	30.0	5.0	1.25	1.5	0.6946825396825396	0.20271340574250357
6125	128.0	30.0	5.0	1.5	1.5	0.628015873015873	0.29125276754594903
6126	128.0	30.0	5.0	1.75	1.5	0.6803968253968253	0.2541487577795272
6127	128.0	30.0	5.0	2.0	1.5	0.5946825396825396	0.2646303701471787
6128	128.0	30.0	5.0	0.25	1.75	0.628015873015873	0.29125276754594903
6129	128.0	30.0	5.0	0.5	1.75	0.7391269841269841	0.20387591325866497
6130	128.0	30.0	5.0	0.75	1.75	0.747063492063492	0.24148800965212439
6131	128.0	30.0	5.0	1.0	1.75	0.6946825396825396	0.20271340574250357
6132	128.0	30.0	5.0	1.25	1.75	0.628015873015873	0.29125276754594903
6133	128.0	30.0	5.0	1.5	1.75	0.6946825396825396	0.20271340574250357
6134	128.0	30.0	5.0	1.75	1.75	0.7391269841269841	0.20387591325866497
6135	128.0	30.0	5.0	2.0	1.75	0.5946825396825396	0.2646303701471787
6136	128.0	30.0	5.0	0.25	2.0	0.728015873015873	0.2218670773233379
6137	128.0	30.0	5.0	0.5	2.0	0.7391269841269841	0.20387591325866497
6138	128.0	30.0	5.0	0.75	2.0	0.7057936507936508	0.18486171484523314
6139	128.0	30.0	5.0	1.0	2.0	0.6057936507936508	0.2556023939133795
6140	128.0	30.0	5.0	1.25	2.0	0.5803968253968254	0.2616270894575324
6141	128.0	30.0	5.0	1.5	2.0	0.728015873015873	0.2218670773233379
6142	128.0	30.0	5.0	1.75	2.0	0.628015873015873	0.29125276754594903
6143	128.0	30.0	5.0	2.0	2.0	0.6946825396825396	0.20271340574250357
6144	128.0	30.0	10.0	0.25	0.25	0.6946825396825396	0.25162461542930786
6145	128.0	30.0	10.0	0.5	0.25	0.628015873015873	0.29125276754594903
6146	128.0	30.0	10.0	0.75	0.25	0.728015873015873	0.2218670773233379
6147	128.0	30.0	10.0	1.0	0.25	0.6248412698412699	0.28121189028218496
6148	128.0	30.0	10.0	1.25	0.25	0.7137301587301588	0.22683479658842173
6149	128.0	30.0	10.0	1.5	0.25	0.628015873015873	0.29125276754594903
6150	128.0	30.0	10.0	1.75	0.25	0.747063492063492	0.24148800965212439
6151	128.0	30.0	10.0	2.0	0.25	0.728015873015873	0.2218670773233379
6152	128.0	30.0	10.0	0.25	0.5	0.7724603174603175	0.21618209957433304
6153	128.0	30.0	10.0	0.5	0.5	0.628015873015873	0.29125276754594903
6154	128.0	30.0	10.0	0.75	0.5	0.6613492063492064	0.3120975715700047
6155	128.0	30.0	10.0	1.0	0.5	0.7724603174603175	0.21618209957433304
6156	128.0	30.0	10.0	1.25	0.5	0.6248412698412699	0.28121189028218496
6157	128.0	30.0	10.0	1.5	0.5	0.7137301587301588	0.22683479658842173
